openTime,open,high,low,close,volume
2021-06-07 00:00:00+00:00,35801.71,36820.0,35515.0,36152.91,162269.541
2021-06-07 08:00:00+00:00,36152.9,36799.0,35859.72,36039.99,187494.998
2021-06-07 16:00:00+00:00,36040.0,36096.03,33200.0,33550.96,286971.334
2021-06-08 00:00:00+00:00,33550.97,34061.57,32000.0,32945.48,345202.076
2021-06-08 08:00:00+00:00,32944.56,33350.0,30969.0,31686.94,368265.407
2021-06-08 16:00:00+00:00,31686.94,33866.09,31551.0,33372.58,263225.543
2021-06-09 00:00:00+00:00,33372.58,34489.0,32390.0,34143.5,286074.468
2021-06-09 08:00:00+00:00,34143.5,36866.6,33783.01,36339.26,456344.356
2021-06-09 16:00:00+00:00,36339.25,37511.31,35650.0,37368.45,288595.263
2021-06-10 00:00:00+00:00,37369.99,37661.7,36511.01,36940.88,189925.075
2021-06-10 08:00:00+00:00,36940.88,38489.0,36229.23,36893.51,391447.243
2021-06-10 16:00:00+00:00,36893.51,37158.6,35750.0,36669.66,221813.381
2021-06-11 00:00:00+00:00,36669.65,37395.0,35900.0,37123.76,210514.467
2021-06-11 08:00:00+00:00,37123.76,37679.54,36728.25,36805.77,205462.901
2021-06-11 16:00:00+00:00,36805.78,37480.68,36500.1,37300.42,170145.53
2021-06-12 00:00:00+00:00,37300.41,37432.95,35000.45,35271.65,258504.914
2021-06-12 08:00:00+00:00,35271.66,36200.0,34585.9,35381.37,254615.201
2021-06-12 16:00:00+00:00,35381.36,36125.3,35290.0,35537.05,110412.361
2021-06-13 00:00:00+00:00,35535.95,35900.0,34739.06,35263.02,160133.631
2021-06-13 08:00:00+00:00,35263.02,36150.0,35152.0,36007.59,180919.584
2021-06-13 16:00:00+00:00,36007.59,39374.18,35929.99,38993.65,305982.099
2021-06-14 00:00:00+00:00,38993.66,39822.64,38720.0,39529.99,208933.014
2021-06-14 08:00:00+00:00,39529.99,41000.0,38790.0,40677.54,289214.882
2021-06-14 16:00:00+00:00,40676.17,40729.03,39291.97,40489.1,206831.985
2021-06-15 00:00:00+00:00,40489.1,40860.0,39840.0,40350.98,160135.894
2021-06-15 08:00:00+00:00,40350.97,40464.41,39527.0,40056.8,230506.253
2021-06-15 16:00:00+00:00,40056.8,41413.0,39500.0,40132.86,241424.847
2021-06-16 00:00:00+00:00,40132.86,40495.0,39605.5,40130.0,150334.581
2021-06-16 08:00:00+00:00,40129.99,40259.22,38533.0,38768.3,249690.944
2021-06-16 16:00:00+00:00,38768.29,39700.0,38105.0,38344.97,273209.971
2021-06-17 00:00:00+00:00,38344.97,39400.0,38200.01,39198.03,147797.844
2021-06-17 08:00:00+00:00,39198.03,39565.0,38334.0,39002.18,208494.714
2021-06-17 16:00:00+00:00,39002.19,39108.61,37334.76,38060.71,247557.303
2021-06-18 00:00:00+00:00,38060.71,38198.0,37200.62,37689.99,180385.835
2021-06-18 08:00:00+00:00,37689.99,38000.0,36300.0,36363.91,325889.133
2021-06-18 16:00:00+00:00,36363.91,36708.31,35100.0,35811.41,284104.281
2021-06-19 00:00:00+00:00,35811.41,36288.0,34704.08,35767.59,244388.729
2021-06-19 08:00:00+00:00,35767.59,36471.8,35525.15,36104.67,236284.737
2021-06-19 16:00:00+00:00,36104.67,36200.0,35336.75,35483.0,161511.916
2021-06-20 00:00:00+00:00,35483.01,35916.44,35107.99,35614.39,150858.947
2021-06-20 08:00:00+00:00,35614.39,35669.88,33312.0,34383.37,434698.632
2021-06-20 16:00:00+00:00,34383.37,36155.0,34246.95,35588.64,244338.862
2021-06-21 00:00:00+00:00,35588.63,35746.28,32200.0,32985.72,444966.986
2021-06-21 08:00:00+00:00,32985.72,33555.0,31666.0,32664.1,600283.749
2021-06-21 16:00:00+00:00,32664.09,32950.0,31250.51,31606.0,352079.927
2021-06-22 00:00:00+00:00,31606.0,33240.0,31150.0,32641.51,265823.972
2021-06-22 08:00:00+00:00,32641.52,32654.47,28780.01,31635.72,847894.193
2021-06-22 16:00:00+00:00,31635.71,33274.0,31525.0,32496.0,418106.685
2021-06-23 00:00:00+00:00,32496.0,34380.0,31711.5,33959.13,340202.125
2021-06-23 08:00:00+00:00,33959.97,34867.77,33345.0,33488.23,363287.061
2021-06-23 16:00:00+00:00,33488.24,33932.99,32726.51,33649.0,257211.183
2021-06-24 00:00:00+00:00,33650.0,33851.4,32300.0,32833.59,245076.187
2021-06-24 08:00:00+00:00,32834.87,34588.0,32804.29,33851.0,300515.325
2021-06-24 16:00:00+00:00,33851.0,35406.74,33751.0,34644.64,229307.653
2021-06-25 00:00:00+00:00,34644.65,35500.0,33933.0,34262.69,264932.974
2021-06-25 08:00:00+00:00,34262.69,34479.1,32330.56,32618.31,430606.492
2021-06-25 16:00:00+00:00,32618.33,32924.99,31250.0,31568.07,397511.909
2021-06-26 00:00:00+00:00,31569.18,32720.52,30620.0,30700.0,307865.57
2021-06-26 08:00:00+00:00,30700.0,31984.87,30120.0,31511.57,525517.774
2021-06-26 16:00:00+00:00,31512.07,32289.92,30760.67,32255.56,258001.405
2021-06-27 00:00:00+00:00,32250.15,33450.0,31960.0,33252.0,286259.941
2021-06-27 08:00:00+00:00,33252.0,33562.0,32333.0,33171.2,338831.732
2021-06-27 16:00:00+00:00,33171.26,34762.0,32377.3,34687.71,272055.78
2021-06-28 00:00:00+00:00,34687.71,35279.38,34233.27,35007.58,214530.699
2021-06-28 08:00:00+00:00,35006.22,35136.14,33855.0,34946.66,295371.941
2021-06-28 16:00:00+00:00,34947.41,35000.0,33932.68,34487.22,196255.905
2021-06-29 00:00:00+00:00,34486.58,35450.0,34206.0,34841.15,250025.425
2021-06-29 08:00:00+00:00,34841.15,36422.5,34711.72,36244.89,361153.273
2021-06-29 16:00:00+00:00,36244.88,36623.0,35733.3,35911.26,194961.631
2021-06-30 00:00:00+00:00,35910.64,36089.96,34661.23,35227.67,242009.114
2021-06-30 08:00:00+00:00,35227.68,35328.0,34060.0,34191.68,275746.437
2021-06-30 16:00:00+00:00,34191.69,35191.0,34042.74,35031.39,201987.432
2021-07-01 00:00:00+00:00,35031.39,35044.98,33264.8,33337.58,250231.952
2021-07-01 08:00:00+00:00,33338.99,33844.0,32968.0,33417.74,306406.345
2021-07-01 16:00:00+00:00,33417.74,33639.5,32672.04,33489.96,202328.196
2021-07-02 00:00:00+00:00,33489.96,33960.0,32684.0,33340.17,224940.918
2021-07-02 08:00:00+00:00,33340.18,33700.0,32751.0,33684.88,282164.879
2021-07-02 16:00:00+00:00,33686.5,33880.0,33012.0,33760.94,157817.405
2021-07-03 00:00:00+00:00,33760.94,34650.0,33296.98,34477.46,178419.823
2021-07-03 08:00:00+00:00,34476.47,34800.0,34372.09,34592.56,182179.314
2021-07-03 16:00:00+00:00,34592.56,34948.16,34251.0,34652.94,150015.121
2021-07-04 00:00:00+00:00,34653.32,35731.3,34340.75,35565.98,173195.81
2021-07-04 08:00:00+00:00,35565.99,35660.0,35215.0,35486.35,132917.644
2021-07-04 16:00:00+00:00,35486.35,35955.55,35214.86,35280.16,144888.102
2021-07-05 00:00:00+00:00,35280.17,35281.55,34000.0,34237.24,255364.586
2021-07-05 08:00:00+00:00,34237.24,34538.0,33290.0,33575.23,265770.725
2021-07-05 16:00:00+00:00,33575.22,34259.68,33032.0,33672.72,215571.098
2021-07-06 00:00:00+00:00,33672.72,34948.0,33603.7,34853.46,185028.852
2021-07-06 08:00:00+00:00,34853.46,35120.0,33700.0,34031.17,311015.533
2021-07-06 16:00:00+00:00,34034.35,34357.11,33500.0,34206.01,148184.622
2021-07-07 00:00:00+00:00,34206.0,34905.0,33925.0,34699.66,154325.326
2021-07-07 08:00:00+00:00,34699.66,35089.56,34447.6,34534.9,175539.334
2021-07-07 16:00:00+00:00,34534.89,34770.0,33756.48,33845.64,126354.249
2021-07-08 00:00:00+00:00,33845.63,33910.0,32216.0,32476.39,269441.621
2021-07-08 08:00:00+00:00,32473.66,32968.0,32066.0,32874.95,245983.473
2021-07-08 16:00:00+00:00,32874.95,33195.0,32500.0,32852.04,134892.57
2021-07-09 00:00:00+00:00,32855.0,33300.0,32250.0,32878.87,171520.248
2021-07-09 08:00:00+00:00,32878.58,33700.0,32588.0,33537.49,200205.125
2021-07-09 16:00:00+00:00,33537.49,34100.0,33254.26,33805.01,113937.506
2021-07-10 00:00:00+00:00,33805.01,34248.58,33423.96,33747.98,137136.818
2021-07-10 08:00:00+00:00,33747.98,33969.03,33550.0,33840.28,113968.819
2021-07-10 16:00:00+00:00,33840.27,34190.0,33010.0,33497.98,159166.342
2021-07-11 00:00:00+00:00,33497.98,33812.53,33306.03,33501.53,93322.159
2021-07-11 08:00:00+00:00,33501.53,33985.0,33416.48,33926.19,121221.2
2021-07-11 16:00:00+00:00,33926.19,34629.62,33690.55,34253.81,129361.991
2021-07-12 00:00:00+00:00,34253.88,34662.73,34024.26,34271.16,119156.791
2021-07-12 08:00:00+00:00,34271.16,34450.0,33301.0,33340.32,196993.272
2021-07-12 16:00:00+00:00,33340.32,33433.0,32650.0,33070.87,186597.695
2021-07-13 00:00:00+00:00,33070.86,33336.0,32741.99,33159.99,132733.73
2021-07-13 08:00:00+00:00,33160.0,33329.84,32259.0,32781.41,199623.211
2021-07-13 16:00:00+00:00,32779.05,32957.44,32186.99,32709.09,134210.772
2021-07-14 00:00:00+00:00,32708.66,32800.0,31620.0,31910.38,178886.838
2021-07-14 08:00:00+00:00,31910.39,32945.0,31556.02,32772.97,230479.338
2021-07-14 16:00:00+00:00,32772.96,33176.47,32560.0,32803.01,111774.234
2021-07-15 00:00:00+00:00,32803.0,33170.0,32350.89,32461.0,129934.671
2021-07-15 08:00:00+00:00,32461.0,32620.0,31401.2,31673.4,244078.003
2021-07-15 16:00:00+00:00,31673.4,31876.0,31140.0,31866.43,165098.993
2021-07-16 00:00:00+00:00,31865.53,32042.81,31534.41,31768.61,119733.747
2021-07-16 08:00:00+00:00,31768.61,32187.0,31018.59,32105.81,252093.767
2021-07-16 16:00:00+00:00,32105.81,32245.0,31325.0,31382.95,144750.229
2021-07-17 00:00:00+00:00,31382.96,31633.41,31150.02,31497.05,136328.021
2021-07-17 08:00:00+00:00,31497.06,31945.0,31225.63,31737.92,186187.184
2021-07-17 16:00:00+00:00,31737.87,31909.98,31465.0,31496.65,100135.213
2021-07-18 00:00:00+00:00,31496.65,32435.93,31451.0,31705.0,155350.762
2021-07-18 08:00:00+00:00,31705.0,31850.0,31075.1,31349.07,147898.969
2021-07-18 16:00:00+00:00,31348.11,31899.83,31268.08,31767.0,108939.67
2021-07-19 00:00:00+00:00,31765.23,31890.0,31417.92,31595.92,110766.762
2021-07-19 08:00:00+00:00,31595.92,31659.44,30358.77,30672.99,287316.041
2021-07-19 16:00:00+00:00,30672.99,30960.0,30529.0,30823.62,88222.824
2021-07-20 00:00:00+00:00,30823.62,31050.0,29452.53,29797.81,257315.786
2021-07-20 08:00:00+00:00,29797.81,29978.0,29242.24,29860.11,238360.067
2021-07-20 16:00:00+00:00,29860.12,29955.0,29480.12,29775.9,107012.337
2021-07-21 00:00:00+00:00,29775.89,30933.19,29472.41,30797.85,210062.267
2021-07-21 08:00:00+00:00,30797.85,31949.0,30700.0,31904.38,243023.432
2021-07-21 16:00:00+00:00,31904.43,32883.9,31502.12,32120.0,333991.691
2021-07-22 00:00:00+00:00,32120.0,32350.0,31760.0,32115.11,123332.078
2021-07-22 08:00:00+00:00,32115.11,32583.48,31700.0,32482.65,181309.969
2021-07-22 16:00:00+00:00,32481.84,32574.51,32050.0,32268.11,92616.889
2021-07-23 00:00:00+00:00,32268.12,32930.0,32182.32,32478.19,129352.865
2021-07-23 08:00:00+00:00,32478.19,32599.98,32200.0,32305.83,102754.2
2021-07-23 16:00:00+00:00,32305.9,33650.0,31970.82,33634.46,172542.951
2021-07-24 00:00:00+00:00,33631.74,33930.52,33379.81,33793.83,124666.434
2021-07-24 08:00:00+00:00,33793.83,34100.0,33526.0,33831.17,111907.249
2021-07-24 16:00:00+00:00,33831.16,34471.0,33660.0,34230.0,139472.345
2021-07-25 00:00:00+00:00,34230.0,34768.53,33812.0,34672.76,124289.01
2021-07-25 08:00:00+00:00,34672.76,34780.0,33853.0,34152.77,143365.056
2021-07-25 16:00:00+00:00,34152.77,35400.0,34063.14,35370.66,136460.778
2021-07-26 00:00:00+00:00,35370.67,48168.6,35185.49,38157.02,477075.293
2021-07-26 08:00:00+00:00,38159.99,38882.89,37666.0,38537.0,206414.928
2021-07-26 16:00:00+00:00,38536.93,40578.93,36700.0,37218.09,478842.636
2021-07-27 00:00:00+00:00,37218.09,37500.0,36384.31,37103.66,197848.265
2021-07-27 08:00:00+00:00,37103.67,38748.53,36958.87,38203.37,271121.721
2021-07-27 16:00:00+00:00,38203.37,39546.34,37325.0,39442.33,206134.171
2021-07-28 00:00:00+00:00,39448.06,40388.0,38861.61,39888.0,227142.739
2021-07-28 08:00:00+00:00,39887.99,40894.0,39306.04,39670.0,253814.07
2021-07-28 16:00:00+00:00,39670.0,40682.0,38753.0,40003.08,255239.425
2021-07-29 00:00:00+00:00,40003.08,40281.93,39203.83,39925.01,141103.959
2021-07-29 08:00:00+00:00,39925.01,40665.0,39400.0,39926.5,196973.91
2021-07-29 16:00:00+00:00,39926.5,40400.0,39365.33,40012.9,125840.003
2021-07-30 00:00:00+00:00,40012.89,40238.0,39560.0,39729.99,91339.877
2021-07-30 08:00:00+00:00,39730.0,39768.08,38320.0,39056.09,204049.273
2021-07-30 16:00:00+00:00,39055.42,42316.6,38851.12,42203.25,266085.159
2021-07-31 00:00:00+00:00,42202.6,42494.0,41200.0,41537.59,144022.352
2021-07-31 08:00:00+00:00,41537.6,41993.24,41101.0,41529.67,123274.25
2021-07-31 16:00:00+00:00,41529.68,42010.0,41030.19,41448.11,114225.297
2021-08-01 00:00:00+00:00,41448.1,42614.98,41091.77,41704.99,145935.244
2021-08-01 08:00:00+00:00,41705.0,41952.6,41150.73,41303.72,111478.38
2021-08-01 16:00:00+00:00,41303.72,41512.87,39350.4,39846.78,230115.42
2021-08-02 00:00:00+00:00,39846.78,40450.0,39229.12,40099.99,134783.247
2021-08-02 08:00:00+00:00,40097.47,40166.5,38838.0,39678.0,178984.971
2021-08-02 16:00:00+00:00,39678.01,39960.0,38658.0,39147.48,138103.91
2021-08-03 00:00:00+00:00,39147.47,39774.93,37920.0,38569.99,186216.798
2021-08-03 08:00:00+00:00,38569.99,38799.56,37658.69,38170.37,192948.905
2021-08-03 16:00:00+00:00,38170.37,38642.3,37600.0,38203.26,138053.814
2021-08-04 00:00:00+00:00,38201.33,38554.27,37661.1,37827.97,129520.634
2021-08-04 08:00:00+00:00,37827.96,39444.0,37500.0,39289.96,215432.045
2021-08-04 16:00:00+00:00,39289.95,39975.32,39221.0,39731.31,134607.794
2021-08-05 00:00:00+00:00,39731.31,39856.63,38750.0,38889.08,117136.833
2021-08-05 08:00:00+00:00,38889.07,39369.71,37291.0,38723.29,349453.184
2021-08-05 16:00:00+00:00,38721.79,41350.0,38704.0,40882.4,279659.695
2021-08-06 00:00:00+00:00,40882.39,41219.76,39849.82,40727.86,201641.747
2021-08-06 08:00:00+00:00,40725.4,42500.0,40282.01,42213.52,231298.73
2021-08-06 16:00:00+00:00,42211.53,43400.0,42208.43,42825.43,220510.677
2021-08-07 00:00:00+00:00,42825.43,43945.0,42577.0,43207.27,153607.671
2021-08-07 08:00:00+00:00,43207.26,44588.0,43101.81,43362.44,233669.13
2021-08-07 16:00:00+00:00,43362.43,44753.01,42395.2,44601.11,196474.09
2021-08-08 00:00:00+00:00,44601.11,45350.0,43800.0,44796.46,177933.128
2021-08-08 08:00:00+00:00,44796.46,45197.89,43742.39,44000.56,199619.069
2021-08-08 16:00:00+00:00,43998.89,44587.24,43265.0,43787.71,176132.501
2021-08-09 00:00:00+00:00,43787.71,43966.41,42785.0,43790.0,145243.571
2021-08-09 08:00:00+00:00,43790.01,46444.01,43590.7,45872.11,282429.198
2021-08-09 16:00:00+00:00,45871.79,46483.0,44907.42,46259.7,198547.734
2021-08-10 00:00:00+00:00,46259.7,46800.0,45318.0,45972.43,131250.746
2021-08-10 08:00:00+00:00,45972.43,46201.0,44850.0,45178.06,199707.758
2021-08-10 16:00:00+00:00,45178.07,45960.0,44670.05,45589.99,129520.357
2021-08-11 00:00:00+00:00,45589.99,46450.0,45354.0,46367.38,120020.812
2021-08-11 08:00:00+00:00,46367.37,46754.27,45825.0,46448.0,147340.392
2021-08-11 16:00:00+00:00,46448.0,46690.0,45520.06,45522.12,123299.367
2021-08-12 00:00:00+00:00,45522.13,46226.67,44820.0,45230.0,145365.122
2021-08-12 08:00:00+00:00,45230.0,45680.0,43925.0,44203.37,208926.828
2021-08-12 16:00:00+00:00,44203.37,44549.0,43800.0,44385.09,113984.106
2021-08-13 00:00:00+00:00,44385.09,46349.46,44208.88,46108.85,147821.147
2021-08-13 08:00:00+00:00,46108.85,46681.82,45950.0,46371.2,149741.416
2021-08-13 16:00:00+00:00,46371.2,47980.69,46230.0,47792.52,140462.897
2021-08-14 00:00:00+00:00,47792.52,47839.11,47400.0,47639.81,61540.112
2021-08-14 08:00:00+00:00,47639.8,48300.0,46000.0,46943.19,216638.549
2021-08-14 16:00:00+00:00,46941.69,47419.0,46311.0,47083.74,96190.135
2021-08-15 00:00:00+00:00,47083.75,47388.75,45666.0,45788.25,109782.265
2021-08-15 08:00:00+00:00,45788.25,46537.03,45480.0,46163.48,141939.438
2021-08-15 16:00:00+00:00,46161.77,47328.0,45659.1,47006.02,119229.104
2021-08-16 00:00:00+00:00,47006.02,48074.23,46769.91,47335.09,126571.611
2021-08-16 08:00:00+00:00,47335.09,47750.0,45922.39,46350.8,172327.141
2021-08-16 16:00:00+00:00,46350.8,46694.41,45682.03,45926.23,113638.853
2021-08-17 00:00:00+00:00,45926.23,46645.0,45240.0,45959.99,133794.743
2021-08-17 08:00:00+00:00,45959.99,47194.0,45670.0,45754.47,174720.898
2021-08-17 16:00:00+00:00,45754.47,46220.23,44412.01,44704.84,165800.759
2021-08-18 00:00:00+00:00,44704.85,45500.0,44227.32,44957.76,126973.048
2021-08-18 08:00:00+00:00,44957.76,45850.0,44677.03,45827.23,136890.894
2021-08-18 16:00:00+00:00,45827.73,46050.0,44401.01,44714.09,131972.216
2021-08-19 00:00:00+00:00,44714.09,45243.81,43938.38,44684.87,127534.096
2021-08-19 08:00:00+00:00,44684.26,45816.88,44151.0,45789.99,168066.78
2021-08-19 16:00:00+00:00,45790.0,47100.0,45427.01,46772.0,143801.286
2021-08-20 00:00:00+00:00,46772.0,47499.9,46650.0,46871.29,101036.683
2021-08-20 08:00:00+00:00,46871.29,48765.46,46766.8,48752.38,175047.816
2021-08-20 16:00:00+00:00,48750.99,49500.0,48324.28,49332.74,125414.582
2021-08-21 00:00:00+00:00,49332.99,49380.0,48600.0,48985.51,79781.718
2021-08-21 08:00:00+00:00,48985.5,49500.0,48250.0,49198.9,151827.605
2021-08-21 16:00:00+00:00,49198.9,49833.0,48771.54,48848.29,115985.128
2021-08-22 00:00:00+00:00,48846.11,49299.9,48616.41,49212.4,69591.917
2021-08-22 08:00:00+00:00,49212.4,49500.0,48075.81,48549.78,122441.991
2021-08-22 16:00:00+00:00,48550.0,49556.2,48205.63,49273.28,102638.315
2021-08-23 00:00:00+00:00,49273.28,50476.0,49100.0,50180.25,130643.373
2021-08-23 08:00:00+00:00,50180.26,50600.0,49314.14,49571.64,134426.269
2021-08-23 16:00:00+00:00,49571.64,49856.0,49075.01,49523.91,90663.854
2021-08-24 00:00:00+00:00,49523.23,49882.81,48801.01,49800.0,93480.866
2021-08-24 08:00:00+00:00,49800.0,49888.88,48252.0,48370.25,164284.083
2021-08-24 16:00:00+00:00,48370.26,48469.71,47600.0,47719.36,140917.053
2021-08-25 00:00:00+00:00,47719.37,48636.74,47700.0,48159.67,95017.629
2021-08-25 08:00:00+00:00,48159.4,48850.0,47130.57,48811.99,196954.17
2021-08-25 16:00:00+00:00,48811.99,49297.8,48510.0,48992.65,97128.585
2021-08-26 00:00:00+00:00,48992.65,49380.0,46600.0,46920.11,204388.646
2021-08-26 08:00:00+00:00,46920.11,47454.74,46280.0,46820.38,185261.553
2021-08-26 16:00:00+00:00,46822.12,47438.53,46519.19,46853.06,85532.924
2021-08-27 00:00:00+00:00,46854.22,47688.88,46359.97,47483.55,146095.816
2021-08-27 08:00:00+00:00,47482.05,48444.0,47003.0,48199.56,165298.312
2021-08-27 16:00:00+00:00,48199.56,49220.0,48000.0,49083.98,92272.884
2021-08-28 00:00:00+00:00,49082.13,49333.0,48671.89,48978.13,74343.194
2021-08-28 08:00:00+00:00,48978.14,49121.83,48395.65,48840.0,86622.89
2021-08-28 16:00:00+00:00,48839.99,49199.69,48520.0,48931.99,61826.94
2021-08-29 00:00:00+00:00,48931.99,49769.2,47741.31,48498.0,140977.364
2021-08-29 08:00:00+00:00,48497.01,48691.0,48122.84,48489.96,82438.711
2021-08-29 16:00:00+00:00,48489.96,49446.66,48344.6,48795.41,91689.424
2021-08-30 00:00:00+00:00,48795.42,48916.25,47597.29,47981.01,116302.699
2021-08-30 08:00:00+00:00,47981.01,48248.0,47400.0,48039.99,107071.364
2021-08-30 16:00:00+00:00,48039.99,48746.81,46876.49,47024.7,128456.691
2021-08-31 00:00:00+00:00,47024.69,47920.83,46731.03,47789.0,118310.983
2021-08-31 08:00:00+00:00,47788.55,48298.0,47165.3,47439.56,163763.944
2021-08-31 16:00:00+00:00,47439.56,47617.36,46767.37,47150.32,83473.282
2021-09-01 00:00:00+00:00,47150.32,47506.77,46550.99,47214.0,99634.808
2021-09-01 08:00:00+00:00,47214.0,47888.0,47156.16,47527.69,98733.685
2021-09-01 16:00:00+00:00,47527.69,49160.79,47440.0,48842.94,151739.881
2021-09-02 00:00:00+00:00,48842.93,50420.0,48631.2,49891.07,149735.525
2021-09-02 08:00:00+00:00,49891.08,50399.0,49338.0,49604.46,141710.138
2021-09-02 16:00:00+00:00,49604.47,49893.19,49251.0,49299.14,70417.392
2021-09-03 00:00:00+00:00,49299.14,49779.0,48333.0,49353.7,117520.639
2021-09-03 08:00:00+00:00,49353.7,51111.0,49306.44,50589.99,227388.129
2021-09-03 16:00:00+00:00,50589.99,50761.81,49610.0,50027.08,85417.618
2021-09-04 00:00:00+00:00,50027.09,50500.3,49615.0,50230.07,79658.193
2021-09-04 08:00:00+00:00,50230.07,50582.08,49711.1,49917.51,104281.264
2021-09-04 16:00:00+00:00,49917.51,50299.09,49360.0,49940.74,91017.385
2021-09-05 00:00:00+00:00,49942.2,50341.16,49462.59,49890.96,77584.386
2021-09-05 08:00:00+00:00,49890.96,50517.34,49840.0,50250.69,103871.3
2021-09-05 16:00:00+00:00,50250.68,51950.0,50146.49,51799.57,107528.438
2021-09-06 00:00:00+00:00,51799.56,52035.65,51450.0,51824.8,69488.394
2021-09-06 08:00:00+00:00,51824.79,52244.0,51040.0,51631.84,130756.513
2021-09-06 16:00:00+00:00,51631.84,52830.0,51501.58,52683.97,97489.377
2021-09-07 00:00:00+00:00,52683.98,52950.0,52112.31,52379.52,87611.918
2021-09-07 08:00:00+00:00,52379.51,52397.46,42088.0,46644.0,454841.686
2021-09-07 16:00:00+00:00,46640.55,47546.75,45943.97,46864.39,221686.535
2021-09-08 00:00:00+00:00,46864.38,47347.0,45030.0,45111.16,151476.278
2021-09-08 08:00:00+00:00,45111.16,46834.31,44431.0,46099.44,198850.531
2021-09-08 16:00:00+00:00,46099.44,46808.99,45834.08,46062.29,85476.202
2021-09-09 00:00:00+00:00,46060.02,46386.25,45500.0,46271.64,87493.397
2021-09-09 08:00:00+00:00,46271.64,47243.35,45623.27,46989.14,146062.855
2021-09-09 16:00:00+00:00,46989.15,47400.0,46053.22,46413.88,75459.498
2021-09-10 00:00:00+00:00,46413.88,47037.5,45893.6,46172.21,70323.459
2021-09-10 08:00:00+00:00,46169.1,46538.5,44758.15,45441.49,181645.746
2021-09-10 16:00:00+00:00,45441.5,45845.04,44120.0,44860.83,91563.864
2021-09-11 00:00:00+00:00,44860.83,45530.0,44737.4,45068.61,71108.787
2021-09-11 08:00:00+00:00,45068.6,45800.0,44853.86,45589.34,64237.38
2021-09-11 16:00:00+00:00,45589.33,45999.0,45000.0,45193.78,58797.948
2021-09-12 00:00:00+00:00,45194.19,45499.0,44746.51,45364.48,57676.577
2021-09-12 08:00:00+00:00,45364.48,46276.91,45314.55,45906.4,79454.887
2021-09-12 16:00:00+00:00,45906.39,46512.2,44901.53,46046.73,86403.166
2021-09-13 00:00:00+00:00,46048.02,46319.82,44200.0,44492.14,128363.723
2021-09-13 08:00:00+00:00,44488.48,46933.89,43323.93,44361.98,255659.214
2021-09-13 16:00:00+00:00,44361.75,45547.0,44170.0,44975.96,64919.131
2021-09-14 00:00:00+00:00,44975.96,45915.59,44692.9,45731.1,71047.919
2021-09-14 08:00:00+00:00,45729.41,46950.0,45687.88,46747.45,133379.597
2021-09-14 16:00:00+00:00,46747.45,47272.98,46330.0,47087.18,73498.205
2021-09-15 00:00:00+00:00,47087.18,47478.76,46675.0,47166.3,65557.912
2021-09-15 08:00:00+00:00,47166.29,48267.99,47010.78,48255.86,116599.249
2021-09-15 16:00:00+00:00,48255.86,48440.93,47831.57,48106.12,62069.209
2021-09-16 00:00:00+00:00,48106.13,48488.0,47330.0,48320.0,79850.248
2021-09-16 08:00:00+00:00,48319.99,48327.46,47206.09,48012.96,109984.952
2021-09-16 16:00:00+00:00,48012.96,48160.0,47038.21,47745.55,70209.527
2021-09-17 00:00:00+00:00,47745.55,48150.0,47455.59,47726.77,58536.45
2021-09-17 08:00:00+00:00,47726.77,47988.0,47123.96,47531.0,80414.13
2021-09-17 16:00:00+00:00,47530.99,47740.0,46750.0,47303.11,87242.76
2021-09-18 00:00:00+00:00,47303.11,48792.0,47044.32,48621.6,85620.233
2021-09-18 08:00:00+00:00,48621.6,48850.0,48256.0,48420.21,63237.744
2021-09-18 16:00:00+00:00,48420.22,48521.65,47813.66,48285.15,59042.436
2021-09-19 00:00:00+00:00,48284.61,48364.64,47590.33,48156.25,51572.358
2021-09-19 08:00:00+00:00,48159.2,48343.56,47050.0,47656.61,91621.108
2021-09-19 16:00:00+00:00,47656.62,47800.0,46840.0,47256.91,69438.467
2021-09-20 00:00:00+00:00,47256.92,47345.0,44377.55,44825.72,151393.115
2021-09-20 08:00:00+00:00,44825.73,45300.0,42467.86,43836.9,303909.089
2021-09-20 16:00:00+00:00,43836.9,44260.0,42561.62,43026.6,145462.425
2021-09-21 00:00:00+00:00,43026.61,43330.0,40129.23,43282.03,221764.59
2021-09-21 08:00:00+00:00,43281.63,43629.6,42151.0,43066.21,142287.066
2021-09-21 16:00:00+00:00,43065.58,43272.81,39503.58,40726.1,319190.346
2021-09-22 00:00:00+00:00,40727.83,42730.24,40551.49,42522.33,136190.765
2021-09-22 08:00:00+00:00,42522.33,43290.0,41838.04,43198.05,124377.559
2021-09-22 16:00:00+00:00,43198.06,43989.98,42823.53,43520.0,140281.428
2021-09-23 00:00:00+00:00,43520.0,44413.45,43056.0,44211.73,95556.578
2021-09-23 08:00:00+00:00,44211.25,44278.0,43351.0,43740.46,120738.937
2021-09-23 16:00:00+00:00,43740.48,44976.48,43580.0,44828.29,113958.01
2021-09-24 00:00:00+00:00,44828.29,45134.33,43873.11,44785.01,99648.918
2021-09-24 08:00:00+00:00,44785.01,45050.0,40650.0,41927.65,410939.906
2021-09-24 16:00:00+00:00,41927.63,43196.82,41722.8,42798.49,98006.696
2021-09-25 00:00:00+00:00,42798.49,42938.0,42010.76,42357.97,82570.159
2021-09-25 08:00:00+00:00,42350.1,42950.0,41630.26,42644.01,134094.432
