ts,coin,gross_bps,best_buy,best_sell,mid_price
2026-08-05T04:42:49.685835+00:00,ATOM,0.000,binance,binance,1.36
2026-08-05T04:43:57.940749+00:00,BTC,0.187,binance,bybit,64183.00
2026-08-05T04:43:57.940749+00:00,ETH,0.268,bybit,binance,1867.59
2026-08-05T04:43:57.940749+00:00,SOL,0.000,bybit,binance,73.77
2026-08-05T04:43:57.940749+00:00,BNB,0.000,binance,binance,599.02
2026-08-05T04:43:57.940749+00:00,XRP,0.000,binance,binance,1.07
2026-08-05T04:43:57.940749+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-05T04:43:57.940749+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T04:43:57.940749+00:00,AVAX,0.000,bybit,binance,6.65
2026-08-05T04:43:57.940749+00:00,LINK,0.000,bybit,binance,8.13
2026-08-05T04:43:57.940749+00:00,DOT,-1.182,binance,bybit,0.85
2026-08-05T04:43:57.940749+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T04:43:57.940749+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T04:43:57.940749+00:00,ATOM,0.000,bybit,binance,1.36
2026-08-05T05:05:50.876614+00:00,BTC,0.404,binance,bybit,64295.30
2026-08-05T05:05:50.876614+00:00,ETH,0.427,bybit,binance,1872.00
2026-08-05T05:05:50.876614+00:00,SOL,0.000,binance,bybit,73.98
2026-08-05T05:05:50.876614+00:00,BNB,1.333,binance,bybit,600.36
2026-08-05T05:05:50.876614+00:00,XRP,0.936,binance,bybit,1.07
2026-08-05T05:05:50.876614+00:00,DOGE,1.429,bybit,binance,0.07
2026-08-05T05:05:50.876614+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T05:05:50.876614+00:00,AVAX,0.000,binance,bybit,6.68
2026-08-05T05:05:50.876614+00:00,LINK,0.000,binance,bybit,8.15
2026-08-05T05:05:50.876614+00:00,DOT,3.534,binance,bybit,0.85
2026-08-05T05:05:50.876614+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T05:05:50.876614+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T05:05:50.876614+00:00,ATOM,0.000,bybit,binance,1.36
2026-08-05T06:43:58.364925+00:00,BTC,0.342,bybit,binance,64298.90
2026-08-05T06:43:58.364925+00:00,ETH,0.642,bybit,binance,1870.08
2026-08-05T06:43:58.364925+00:00,SOL,0.000,bybit,binance,74.13
2026-08-05T06:43:58.364925+00:00,BNB,1.662,binance,bybit,601.75
2026-08-05T06:43:58.364925+00:00,XRP,0.000,bybit,binance,1.07
2026-08-05T06:43:58.364925+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T06:43:58.364925+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T06:43:58.364925+00:00,AVAX,0.000,binance,binance,6.71
2026-08-05T06:43:58.364925+00:00,LINK,0.000,binance,binance,8.18
2026-08-05T06:43:58.364925+00:00,DOT,4.689,binance,bybit,0.85
2026-08-05T06:43:58.364925+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T06:43:58.364925+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T06:43:58.364925+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T07:38:27.553531+00:00,BTC,0.144,binance,bybit,64057.94
2026-08-05T07:38:27.553531+00:00,ETH,0.858,bybit,binance,1864.08
2026-08-05T07:38:27.553531+00:00,SOL,0.000,binance,binance,73.75
2026-08-05T07:38:27.553531+00:00,BNB,0.167,binance,bybit,599.00
2026-08-05T07:38:27.553531+00:00,XRP,0.000,binance,binance,1.07
2026-08-05T07:38:27.553531+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T07:38:27.553531+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T07:38:27.553531+00:00,AVAX,0.000,binance,binance,6.67
2026-08-05T07:38:27.553531+00:00,LINK,0.000,binance,bybit,8.16
2026-08-05T07:38:27.553531+00:00,DOT,3.517,binance,bybit,0.85
2026-08-05T07:38:27.553531+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T07:38:27.553531+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T07:38:27.553531+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T07:39:35.761975+00:00,BTC,0.078,bybit,binance,64051.75
2026-08-05T07:39:35.761975+00:00,ETH,0.107,binance,bybit,1863.89
2026-08-05T07:39:35.761975+00:00,SOL,0.000,binance,bybit,73.76
2026-08-05T07:39:35.761975+00:00,BNB,0.000,binance,binance,599.05
2026-08-05T07:39:35.761975+00:00,XRP,0.000,bybit,binance,1.07
2026-08-05T07:39:35.761975+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T07:39:35.761975+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T07:39:35.761975+00:00,AVAX,0.000,binance,bybit,6.67
2026-08-05T07:39:35.761975+00:00,LINK,1.226,binance,bybit,8.16
2026-08-05T07:39:35.761975+00:00,DOT,1.172,binance,bybit,0.85
2026-08-05T07:39:35.761975+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T07:39:35.761975+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T07:39:35.761975+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T10:01:07.930417+00:00,BTC,0.840,binance,bybit,64152.71
2026-08-05T10:01:07.930417+00:00,ETH,0.321,binance,bybit,1872.02
2026-08-05T10:01:07.930417+00:00,SOL,0.000,binance,bybit,74.01
2026-08-05T10:01:07.930417+00:00,BNB,0.503,binance,bybit,596.59
2026-08-05T10:01:07.930417+00:00,XRP,0.000,binance,bybit,1.06
2026-08-05T10:01:07.930417+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T10:01:07.930417+00:00,ADA,0.000,binance,binance,0.20
2026-08-05T10:01:07.930417+00:00,AVAX,0.000,binance,bybit,6.66
2026-08-05T10:01:07.930417+00:00,LINK,0.000,binance,bybit,8.19
2026-08-05T10:01:07.930417+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T10:01:07.930417+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T10:01:07.930417+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T10:01:07.930417+00:00,ATOM,0.000,bybit,binance,1.35
2026-08-05T10:19:57.906645+00:00,BTC,1.169,binance,bybit,64147.75
2026-08-05T10:19:57.906645+00:00,ETH,0.535,binance,bybit,1870.70
2026-08-05T10:19:57.906645+00:00,SOL,0.000,binance,binance,73.98
2026-08-05T10:19:57.906645+00:00,BNB,0.000,binance,binance,596.47
2026-08-05T10:19:57.906645+00:00,XRP,0.000,bybit,binance,1.06
2026-08-05T10:19:57.906645+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T10:19:57.906645+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T10:19:57.906645+00:00,AVAX,1.498,bybit,binance,6.68
2026-08-05T10:19:57.906645+00:00,LINK,0.000,bybit,binance,8.17
2026-08-05T10:19:57.906645+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T10:19:57.906645+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T10:19:57.906645+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T10:19:57.906645+00:00,ATOM,0.000,binance,binance,1.36
2026-08-05T10:47:09.103135+00:00,BTC,0.148,binance,bybit,64177.72
2026-08-05T10:47:09.103135+00:00,ETH,0.107,binance,bybit,1872.93
2026-08-05T10:47:09.103135+00:00,SOL,0.000,binance,bybit,74.01
2026-08-05T10:47:09.103135+00:00,BNB,0.000,binance,bybit,597.20
2026-08-05T10:47:09.103135+00:00,XRP,0.000,bybit,binance,1.06
2026-08-05T10:47:09.103135+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T10:47:09.103135+00:00,ADA,0.000,binance,binance,0.20
2026-08-05T10:47:09.103135+00:00,AVAX,0.000,binance,bybit,6.67
2026-08-05T10:47:09.103135+00:00,LINK,0.000,binance,binance,8.17
2026-08-05T10:47:09.103135+00:00,DOT,0.000,binance,bybit,0.85
2026-08-05T10:47:09.103135+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T10:47:09.103135+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T10:47:09.103135+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T11:49:45.361805+00:00,BTC,0.198,binance,bybit,64095.37
2026-08-05T11:49:45.361805+00:00,ETH,0.428,bybit,binance,1869.55
2026-08-05T11:49:45.361805+00:00,SOL,1.355,binance,bybit,73.78
2026-08-05T11:49:45.361805+00:00,BNB,0.335,binance,bybit,596.99
2026-08-05T11:49:45.361805+00:00,XRP,0.942,bybit,binance,1.06
2026-08-05T11:49:45.361805+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-05T11:49:45.361805+00:00,ADA,0.000,binance,bybit,0.20
2026-08-05T11:49:45.361805+00:00,AVAX,0.000,binance,binance,6.67
2026-08-05T11:49:45.361805+00:00,LINK,1.227,binance,bybit,8.15
2026-08-05T11:49:45.361805+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T11:49:45.361805+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T11:49:45.361805+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T11:49:45.361805+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T12:53:10.498986+00:00,BTC,0.516,binance,bybit,64361.84
2026-08-05T12:53:10.498986+00:00,ETH,0.160,bybit,binance,1876.93
2026-08-05T12:53:10.498986+00:00,SOL,0.000,binance,bybit,74.06
2026-08-05T12:53:10.498986+00:00,BNB,0.000,binance,binance,599.40
2026-08-05T12:53:10.498986+00:00,XRP,0.939,bybit,binance,1.06
2026-08-05T12:53:10.498986+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T12:53:10.498986+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T12:53:10.498986+00:00,AVAX,0.000,bybit,binance,6.67
2026-08-05T12:53:10.498986+00:00,LINK,0.000,binance,bybit,8.17
2026-08-05T12:53:10.498986+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T12:53:10.498986+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T12:53:10.498986+00:00,SHIB,-2.045,bybit,binance,0.00
2026-08-05T12:53:10.498986+00:00,ATOM,0.000,binance,bybit,1.35
2026-08-05T13:36:32.445955+00:00,BTC,0.623,bybit,binance,63929.89
2026-08-05T13:36:32.445955+00:00,ETH,1.292,bybit,binance,1857.61
2026-08-05T13:36:32.445955+00:00,SOL,0.000,binance,binance,73.34
2026-08-05T13:36:32.445955+00:00,BNB,0.669,binance,bybit,598.18
2026-08-05T13:36:32.445955+00:00,XRP,0.000,bybit,binance,1.06
2026-08-05T13:36:32.445955+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T13:36:32.445955+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T13:36:32.445955+00:00,AVAX,0.000,binance,binance,6.55
2026-08-05T13:36:32.445955+00:00,LINK,0.000,binance,binance,8.08
2026-08-05T13:36:32.445955+00:00,DOT,0.000,bybit,bybit,0.84
2026-08-05T13:36:32.445955+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T13:36:32.445955+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T13:36:32.445955+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T14:34:51.747207+00:00,BTC,1.198,binance,bybit,64375.85
2026-08-05T14:34:51.747207+00:00,ETH,0.160,binance,bybit,1872.89
2026-08-05T14:34:51.747207+00:00,SOL,0.000,binance,binance,73.84
2026-08-05T14:34:51.747207+00:00,BNB,2.002,binance,bybit,599.34
2026-08-05T14:34:51.747207+00:00,XRP,0.000,binance,binance,1.06
2026-08-05T14:34:51.747207+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T14:34:51.747207+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T14:34:51.747207+00:00,AVAX,0.000,bybit,binance,6.63
2026-08-05T14:34:51.747207+00:00,LINK,0.000,binance,bybit,8.14
2026-08-05T14:34:51.747207+00:00,DOT,0.000,binance,bybit,0.85
2026-08-05T14:34:51.747207+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T14:34:51.747207+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T14:34:51.747207+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T15:09:02.592424+00:00,BTC,0.659,binance,bybit,64383.68
2026-08-05T15:09:02.592424+00:00,ETH,0.320,bybit,binance,1873.59
2026-08-05T15:09:02.592424+00:00,SOL,0.000,binance,binance,73.75
2026-08-05T15:09:02.592424+00:00,BNB,2.162,binance,bybit,601.23
2026-08-05T15:09:02.592424+00:00,XRP,0.000,binance,binance,1.06
2026-08-05T15:09:02.592424+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T15:09:02.592424+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T15:09:02.592424+00:00,AVAX,0.000,bybit,binance,6.63
2026-08-05T15:09:02.592424+00:00,LINK,0.000,binance,binance,8.13
2026-08-05T15:09:02.592424+00:00,DOT,0.000,binance,bybit,0.85
2026-08-05T15:09:02.592424+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T15:09:02.592424+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T15:09:02.592424+00:00,ATOM,0.000,bybit,binance,1.35
2026-08-05T15:26:06.085095+00:00,BTC,1.632,bybit,binance,64514.36
2026-08-05T15:26:06.085095+00:00,ETH,2.026,bybit,binance,1875.84
2026-08-05T15:26:06.085095+00:00,SOL,0.000,bybit,binance,73.96
2026-08-05T15:26:06.085095+00:00,BNB,0.333,binance,bybit,601.39
2026-08-05T15:26:06.085095+00:00,XRP,0.000,bybit,binance,1.06
2026-08-05T15:26:06.085095+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T15:26:06.085095+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T15:26:06.085095+00:00,AVAX,0.000,bybit,binance,6.63
2026-08-05T15:26:06.085095+00:00,LINK,0.000,binance,binance,8.15
2026-08-05T15:26:06.085095+00:00,DOT,-1.175,binance,bybit,0.85
2026-08-05T15:26:06.085095+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T15:26:06.085095+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T15:26:06.085095+00:00,ATOM,0.000,bybit,binance,1.35
2026-08-05T15:35:47.292975+00:00,BTC,0.434,binance,bybit,64581.40
2026-08-05T15:35:47.292975+00:00,ETH,0.266,binance,bybit,1878.74
2026-08-05T15:35:47.292975+00:00,SOL,0.000,binance,bybit,74.08
2026-08-05T15:35:47.292975+00:00,BNB,0.831,binance,bybit,601.98
2026-08-05T15:35:47.292975+00:00,XRP,0.000,binance,binance,1.07
2026-08-05T15:35:47.292975+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T15:35:47.292975+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T15:35:47.292975+00:00,AVAX,1.504,binance,bybit,6.65
2026-08-05T15:35:47.292975+00:00,LINK,0.000,binance,binance,8.17
2026-08-05T15:35:47.292975+00:00,DOT,2.347,binance,bybit,0.85
2026-08-05T15:35:47.292975+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T15:35:47.292975+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T15:35:47.292975+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T16:25:14.016913+00:00,BTC,0.012,bybit,binance,64656.34
2026-08-05T16:25:14.016913+00:00,ETH,0.318,binance,bybit,1888.73
2026-08-05T16:25:14.016913+00:00,SOL,0.000,binance,binance,74.27
2026-08-05T16:25:14.016913+00:00,BNB,0.332,binance,bybit,601.79
2026-08-05T16:25:14.016913+00:00,XRP,0.000,binance,bybit,1.07
2026-08-05T16:25:14.016913+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T16:25:14.016913+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T16:25:14.016913+00:00,AVAX,0.000,binance,bybit,6.67
2026-08-05T16:25:14.016913+00:00,LINK,0.000,binance,binance,8.20
2026-08-05T16:25:14.016913+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T16:25:14.016913+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T16:25:14.016913+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T16:25:14.016913+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T16:55:07.827543+00:00,BTC,0.012,binance,bybit,64696.66
2026-08-05T16:55:07.827543+00:00,ETH,0.000,binance,binance,1892.82
2026-08-05T16:55:07.827543+00:00,SOL,0.000,binance,binance,74.35
2026-08-05T16:55:07.827543+00:00,BNB,0.000,binance,binance,600.95
2026-08-05T16:55:07.827543+00:00,XRP,0.000,binance,binance,1.07
2026-08-05T16:55:07.827543+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T16:55:07.827543+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T16:55:07.827543+00:00,AVAX,0.000,binance,bybit,6.68
2026-08-05T16:55:07.827543+00:00,LINK,0.000,bybit,binance,8.20
2026-08-05T16:55:07.827543+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T16:55:07.827543+00:00,TRX,0.000,binance,bybit,0.33
2026-08-05T16:55:07.827543+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T16:55:07.827543+00:00,ATOM,0.000,binance,binance,1.34
2026-08-05T17:53:22.986972+00:00,BTC,0.139,binance,bybit,64699.45
2026-08-05T17:53:22.986972+00:00,ETH,0.316,binance,bybit,1898.03
2026-08-05T17:53:22.986972+00:00,SOL,0.000,binance,binance,74.40
2026-08-05T17:53:22.986972+00:00,BNB,2.167,bybit,binance,599.96
2026-08-05T17:53:22.986972+00:00,XRP,0.000,binance,bybit,1.07
2026-08-05T17:53:22.986972+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T17:53:22.986972+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T17:53:22.986972+00:00,AVAX,0.000,bybit,binance,6.67
2026-08-05T17:53:22.986972+00:00,LINK,0.000,binance,bybit,8.20
2026-08-05T17:53:22.986972+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T17:53:22.986972+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T17:53:22.986972+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T17:53:22.986972+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T19:15:37.394799+00:00,BTC,0.889,binance,bybit,64794.52
2026-08-05T19:15:37.394799+00:00,ETH,0.104,binance,bybit,1919.13
2026-08-05T19:15:37.394799+00:00,SOL,0.000,binance,binance,74.65
2026-08-05T19:15:37.394799+00:00,BNB,0.166,bybit,binance,600.90
2026-08-05T19:15:37.394799+00:00,XRP,0.000,binance,bybit,1.07
2026-08-05T19:15:37.394799+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T19:15:37.394799+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T19:15:37.394799+00:00,AVAX,0.000,binance,binance,6.68
2026-08-05T19:15:37.394799+00:00,LINK,1.215,bybit,binance,8.23
2026-08-05T19:15:37.394799+00:00,DOT,0.000,binance,bybit,0.85
2026-08-05T19:15:37.394799+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T19:15:37.394799+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T19:15:37.394799+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T19:47:30.210877+00:00,BTC,0.253,binance,bybit,64890.18
2026-08-05T19:47:30.210877+00:00,ETH,0.000,bybit,binance,1920.70
2026-08-05T19:47:30.210877+00:00,SOL,0.000,bybit,binance,74.47
2026-08-05T19:47:30.210877+00:00,BNB,0.000,binance,binance,600.27
2026-08-05T19:47:30.210877+00:00,XRP,0.000,binance,bybit,1.07
2026-08-05T19:47:30.210877+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T19:47:30.210877+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T19:47:30.210877+00:00,AVAX,0.000,bybit,binance,6.68
2026-08-05T19:47:30.210877+00:00,LINK,0.000,bybit,binance,8.21
2026-08-05T19:47:30.210877+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T19:47:30.210877+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T19:47:30.210877+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T19:47:30.210877+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T19:48:40.041330+00:00,BTC,0.586,binance,bybit,64881.90
2026-08-05T19:48:40.041330+00:00,ETH,0.000,binance,binance,1920.64
2026-08-05T19:48:40.041330+00:00,SOL,0.000,binance,binance,74.47
2026-08-05T19:48:40.041330+00:00,BNB,0.000,binance,binance,600.25
2026-08-05T19:48:40.041330+00:00,XRP,0.000,binance,binance,1.07
2026-08-05T19:48:40.041330+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T19:48:40.041330+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T19:48:40.041330+00:00,AVAX,0.000,bybit,binance,6.67
2026-08-05T19:48:40.041330+00:00,LINK,0.000,bybit,binance,8.21
2026-08-05T19:48:40.041330+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T19:48:40.041330+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T19:48:40.041330+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T19:48:40.041330+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T20:49:20.402358+00:00,BTC,0.302,binance,bybit,64895.92
2026-08-05T20:49:20.402358+00:00,ETH,0.052,binance,bybit,1920.76
2026-08-05T20:49:20.402358+00:00,SOL,0.000,binance,binance,74.45
2026-08-05T20:49:20.402358+00:00,BNB,1.003,bybit,binance,598.33
2026-08-05T20:49:20.402358+00:00,XRP,0.000,bybit,binance,1.07
2026-08-05T20:49:20.402358+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-05T20:49:20.402358+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T20:49:20.402358+00:00,AVAX,0.000,bybit,binance,6.69
2026-08-05T20:49:20.402358+00:00,LINK,0.000,bybit,binance,8.20
2026-08-05T20:49:20.402358+00:00,DOT,0.000,bybit,bybit,0.85
2026-08-05T20:49:20.402358+00:00,TRX,0.000,bybit,binance,0.33
2026-08-05T20:49:20.402358+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T20:49:20.402358+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T21:41:02.545476+00:00,BTC,0.323,binance,bybit,64703.06
2026-08-05T21:41:02.545476+00:00,ETH,0.995,binance,bybit,1909.37
2026-08-05T21:41:02.545476+00:00,SOL,0.000,bybit,binance,74.15
2026-08-05T21:41:02.545476+00:00,BNB,0.839,bybit,binance,595.92
2026-08-05T21:41:02.545476+00:00,XRP,0.000,binance,bybit,1.07
2026-08-05T21:41:02.545476+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T21:41:02.545476+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T21:41:02.545476+00:00,AVAX,0.000,binance,binance,6.66
2026-08-05T21:41:02.545476+00:00,LINK,1.226,bybit,binance,8.16
2026-08-05T21:41:02.545476+00:00,DOT,0.000,bybit,bybit,0.84
2026-08-05T21:41:02.545476+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T21:41:02.545476+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T21:41:02.545476+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T21:58:45.382244+00:00,BTC,0.071,binance,bybit,64744.27
2026-08-05T21:58:45.382244+00:00,ETH,0.157,binance,bybit,1909.68
2026-08-05T21:58:45.382244+00:00,SOL,0.000,bybit,binance,74.16
2026-08-05T21:58:45.382244+00:00,BNB,0.168,bybit,binance,595.71
2026-08-05T21:58:45.382244+00:00,XRP,0.000,binance,binance,1.07
2026-08-05T21:58:45.382244+00:00,DOGE,0.000,bybit,binance,0.07
2026-08-05T21:58:45.382244+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T21:58:45.382244+00:00,AVAX,0.000,bybit,binance,6.66
2026-08-05T21:58:45.382244+00:00,LINK,1.225,bybit,binance,8.16
2026-08-05T21:58:45.382244+00:00,DOT,0.000,bybit,bybit,0.84
2026-08-05T21:58:45.382244+00:00,TRX,0.000,bybit,binance,0.33
2026-08-05T21:58:45.382244+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T21:58:45.382244+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T22:24:16.790710+00:00,BTC,0.686,binance,bybit,64703.28
2026-08-05T22:24:16.790710+00:00,ETH,1.673,binance,bybit,1912.72
2026-08-05T22:24:16.790710+00:00,SOL,0.000,binance,binance,74.16
2026-08-05T22:24:16.790710+00:00,BNB,0.168,bybit,binance,594.80
2026-08-05T22:24:16.790710+00:00,XRP,0.000,bybit,binance,1.06
2026-08-05T22:24:16.790710+00:00,DOGE,0.000,binance,binance,0.07
2026-08-05T22:24:16.790710+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T22:24:16.790710+00:00,AVAX,0.000,bybit,binance,6.66
2026-08-05T22:24:16.790710+00:00,LINK,0.000,binance,binance,8.17
2026-08-05T22:24:16.790710+00:00,DOT,0.000,bybit,bybit,0.84
2026-08-05T22:24:16.790710+00:00,TRX,0.000,binance,binance,0.33
2026-08-05T22:24:16.790710+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T22:24:16.790710+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T22:48:34.313266+00:00,BTC,0.448,bybit,binance,64684.55
2026-08-05T22:48:34.313266+00:00,ETH,1.623,bybit,binance,1910.38
2026-08-05T22:48:34.313266+00:00,SOL,0.000,bybit,binance,74.09
2026-08-05T22:48:34.313266+00:00,BNB,0.505,bybit,binance,593.82
2026-08-05T22:48:34.313266+00:00,XRP,0.940,bybit,binance,1.06
2026-08-05T22:48:34.313266+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T22:48:34.313266+00:00,ADA,0.000,binance,binance,0.19
2026-08-05T22:48:34.313266+00:00,AVAX,0.000,bybit,binance,6.66
2026-08-05T22:48:34.313266+00:00,LINK,1.226,bybit,binance,8.16
2026-08-05T22:48:34.313266+00:00,DOT,0.000,bybit,bybit,0.84
2026-08-05T22:48:34.313266+00:00,TRX,0.000,bybit,binance,0.33
2026-08-05T22:48:34.313266+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T22:48:34.313266+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T23:04:44.301729+00:00,BTC,1.076,bybit,binance,64620.28
2026-08-05T23:04:44.301729+00:00,ETH,0.157,binance,bybit,1906.91
2026-08-05T23:04:44.301729+00:00,SOL,0.000,binance,binance,73.90
2026-08-05T23:04:44.301729+00:00,BNB,0.338,bybit,binance,592.51
2026-08-05T23:04:44.301729+00:00,XRP,0.000,bybit,binance,1.06
2026-08-05T23:04:44.301729+00:00,DOGE,0.000,binance,bybit,0.07
2026-08-05T23:04:44.301729+00:00,ADA,0.000,binance,bybit,0.19
2026-08-05T23:04:44.301729+00:00,AVAX,0.000,bybit,binance,6.65
2026-08-05T23:04:44.301729+00:00,LINK,3.687,bybit,binance,8.14
2026-08-05T23:04:44.301729+00:00,DOT,0.000,bybit,bybit,0.84
2026-08-05T23:04:44.301729+00:00,TRX,0.000,bybit,binance,0.33
2026-08-05T23:04:44.301729+00:00,SHIB,0.000,bybit,bybit,0.00
2026-08-05T23:04:44.301729+00:00,ATOM,0.000,binance,binance,1.35
2026-08-05T23:06:03.784201+00:00,BTC,0.478,bybit,binance,64614.44
2026-08-05T23:06:03.784201+00:00,ETH,0.472,binance,bybit,1906.70
2026-08-05T23:06:03.784201+00:00,SOL,0.000,bybit,binance,73.87
